Options: Namespace(adapt_features=True, batch_normalisation='basic', batch_size=4, blur_heuristic=True, checkpoint_dir='./checkpoint/blur_heuristic', classifier='versa', clip_length=8, context_shot=5, context_video_type='clean', data_path='../dataset/orbit_benchmark_224', epochs=5, feature_adaptation_method='generate', feature_extractor='efficientnetb0', frame_size=224, from_checkpoint=False, gpu=0, learn_extractor=False, learning_rate=0.0001, log_dir='./logs/blur_heuristic', mode='train_test', model_path=None, no_preload_clips=False, num_lite_samples=4, preload_clips=True, pretrained_extractor_path='features/pretrained/efficientnetb0_imagenet_224.pth', print_by_step=True, subsample_factor=1, target_shot=2, target_video_type='clutter', tasks_per_batch=16, test_context_num_clips=8, test_context_shot_method='max', test_set='test', test_target_num_clips='max', test_target_shot_method='max', test_tasks_per_user=5, test_way_method='max', train_context_num_clips=4, train_context_shot_method='random', train_object_cap=15, train_target_num_clips=4, train_target_shot_method='random', train_task_type='user_centric', train_tasks_per_user=50, train_way_method='random', use_two_gpus=False, validation_on_epoch=5, with_lite=True, with_train_shot_caps=False)

Checkpoint Directory: ./checkpoint/blur_heuristic/2021-11-08-04-11-54

epoch [1/5][1/2200], train loss: 27.4966736, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1825/2200], train loss: 0.0014041, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1826/2200], train loss: 0.0014041, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1827/2200], train loss: 0.0032878, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1828/2200], train loss: 0.0802005, frame_acc: 100.00, time/task: 0m31s
epoch [4/5][1829/2200], train loss: 0.0018722, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1830/2200], train loss: 0.0080427, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1831/2200], train loss: 0.0025853, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1832/2200], train loss: 0.0124638, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1833/2200], train loss: 0.0336286, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1834/2200], train loss: 0.0136629, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1835/2200], train loss: 0.0014269, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1836/2200], train loss: 0.0108205, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1837/2200], train loss: 0.1393317, frame_acc: 75.00, time/task: 0m01s
epoch [4/5][1838/2200], train loss: 0.6621178, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1839/2200], train loss: 2.4014435, frame_acc: 75.00, time/task: 0m04s
epoch [4/5][1840/2200], train loss: 0.0103461, frame_acc: 100.00, time/task: 0m11s
epoch [4/5][1841/2200], train loss: 0.0009364, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1842/2200], train loss: 0.4331096, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1843/2200], train loss: 0.0022152, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1844/2200], train loss: 0.0043563, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1845/2200], train loss: 0.0023883, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1846/2200], train loss: 0.0151829, frame_acc: 100.00, time/task: 0m13s
epoch [4/5][1847/2200], train loss: 0.0033099, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1848/2200], train loss: 0.4013844, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1849/2200], train loss: 0.0944660, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][1850/2200], train loss: 15.6223536, frame_acc: 75.00, time/task: 0m18s
epoch [4/5][1851/2200], train loss: 0.0086500, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1852/2200], train loss: 0.1161469, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1853/2200], train loss: 0.9944286, frame_acc: 50.00, time/task: 0m01s
epoch [4/5][1854/2200], train loss: 0.8553874, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1855/2200], train loss: 0.0016144, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1856/2200], train loss: 0.0032853, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1857/2200], train loss: 0.0037912, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1858/2200], train loss: 0.2927948, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1859/2200], train loss: 8.2025194, frame_acc: 50.00, time/task: 0m03s
epoch [4/5][1860/2200], train loss: 0.3483745, frame_acc: 50.00, time/task: 0m02s
epoch [4/5][1861/2200], train loss: 1.2583702, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][1862/2200], train loss: 0.0555228, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1863/2200], train loss: 3.7807083, frame_acc: 75.00, time/task: 0m05s
epoch [4/5][1864/2200], train loss: 0.0023625, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1865/2200], train loss: 0.0125577, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1866/2200], train loss: 0.0208628, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1867/2200], train loss: 0.0019414, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1868/2200], train loss: 0.2178468, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1869/2200], train loss: 0.0014049, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1870/2200], train loss: 0.0014069, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1871/2200], train loss: 0.2413902, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1872/2200], train loss: 0.0023607, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1873/2200], train loss: 0.0120860, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1874/2200], train loss: 0.2824300, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1875/2200], train loss: 0.0362710, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1876/2200], train loss: 0.0019078, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1877/2200], train loss: 10.8291216, frame_acc: 100.00, time/task: 0m24s
epoch [4/5][1878/2200], train loss: 0.7309170, frame_acc: 75.00, time/task: 0m04s
epoch [4/5][1879/2200], train loss: 0.0061650, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1880/2200], train loss: 0.0034601, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1881/2200], train loss: 0.0095800, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1882/2200], train loss: 0.1762222, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1883/2200], train loss: 0.0018744, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1884/2200], train loss: 0.6492261, frame_acc: 100.00, time/task: 0m14s
epoch [4/5][1885/2200], train loss: 0.0266491, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1886/2200], train loss: 0.0028479, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1887/2200], train loss: 0.0038236, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1888/2200], train loss: 0.0038971, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1889/2200], train loss: 0.6080635, frame_acc: 75.00, time/task: 0m03s
epoch [4/5][1890/2200], train loss: 0.0039804, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1891/2200], train loss: 0.0105169, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1892/2200], train loss: 0.0114868, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1893/2200], train loss: 0.0025764, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1894/2200], train loss: 1.2525544, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1895/2200], train loss: 0.0209995, frame_acc: 100.00, time/task: 0m11s
epoch [4/5][1896/2200], train loss: 0.0016595, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1897/2200], train loss: 0.1290027, frame_acc: 75.00, time/task: 0m01s
epoch [4/5][1898/2200], train loss: 0.0020515, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1899/2200], train loss: 0.0035519, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1900/2200], train loss: 3.4254441, frame_acc: 75.00, time/task: 0m05s
epoch [4/5][1901/2200], train loss: 0.0038182, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1902/2200], train loss: 0.1867504, frame_acc: 75.00, time/task: 0m03s
epoch [4/5][1903/2200], train loss: 0.1699673, frame_acc: 75.00, time/task: 0m02s
epoch [4/5][1904/2200], train loss: 0.0059371, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1905/2200], train loss: 0.3573926, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1906/2200], train loss: 0.0014396, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1907/2200], train loss: 0.0014066, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1908/2200], train loss: 0.6186171, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1909/2200], train loss: 0.0106108, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1910/2200], train loss: 0.0033116, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1911/2200], train loss: 1.6404105, frame_acc: 100.00, time/task: 0m18s
epoch [4/5][1912/2200], train loss: 0.0532941, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1913/2200], train loss: 0.0025520, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1914/2200], train loss: 0.0393402, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1915/2200], train loss: 1.1820819, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1916/2200], train loss: 0.0015154, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1917/2200], train loss: 1.1978595, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1918/2200], train loss: 0.3045346, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][1919/2200], train loss: 0.1375571, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1920/2200], train loss: 0.1919786, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1921/2200], train loss: 0.0018764, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1922/2200], train loss: 0.0204712, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1923/2200], train loss: 0.0143445, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1924/2200], train loss: 3.0506322, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1925/2200], train loss: 0.0205889, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1926/2200], train loss: 0.0014113, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1927/2200], train loss: 0.0061692, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1928/2200], train loss: 0.0020535, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1929/2200], train loss: 0.0014073, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1930/2200], train loss: 0.0464122, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1931/2200], train loss: 0.3517485, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1932/2200], train loss: 0.0092128, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1933/2200], train loss: 0.0034985, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1934/2200], train loss: 0.7194132, frame_acc: 100.00, time/task: 0m12s
epoch [4/5][1935/2200], train loss: 0.0667921, frame_acc: 100.00, time/task: 0m10s
epoch [4/5][1936/2200], train loss: 2.2760146, frame_acc: 100.00, time/task: 0m25s
epoch [4/5][1937/2200], train loss: 0.3399916, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1938/2200], train loss: 2.3596756, frame_acc: 75.00, time/task: 0m06s
epoch [4/5][1939/2200], train loss: 0.0034027, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1940/2200], train loss: 0.0023465, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1941/2200], train loss: 5.2613306, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][1942/2200], train loss: 0.0039472, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1943/2200], train loss: 0.0206082, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1944/2200], train loss: 0.0520196, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1945/2200], train loss: 0.1424900, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1946/2200], train loss: 0.1087592, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1947/2200], train loss: 0.0009389, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1948/2200], train loss: 0.1942530, frame_acc: 100.00, time/task: 0m17s
epoch [4/5][1949/2200], train loss: 0.0349573, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1950/2200], train loss: 0.0012473, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1951/2200], train loss: 0.0033098, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1952/2200], train loss: 0.0009389, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1953/2200], train loss: 0.0434547, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1954/2200], train loss: 0.0014085, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1955/2200], train loss: 1.2715319, frame_acc: 100.00, time/task: 0m21s
epoch [4/5][1956/2200], train loss: 0.2778834, frame_acc: 100.00, time/task: 0m13s
epoch [4/5][1957/2200], train loss: 0.3523667, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1958/2200], train loss: 0.6873333, frame_acc: 75.00, time/task: 0m03s
epoch [4/5][1959/2200], train loss: 0.0506746, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1960/2200], train loss: 0.0073266, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1961/2200], train loss: 0.0370448, frame_acc: 100.00, time/task: 0m19s
epoch [4/5][1962/2200], train loss: 1.9096760, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1963/2200], train loss: 0.0196073, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][1964/2200], train loss: 0.1315908, frame_acc: 75.00, time/task: 0m01s
epoch [4/5][1965/2200], train loss: 2.4982090, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1966/2200], train loss: 0.3795943, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1967/2200], train loss: 0.0015618, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1968/2200], train loss: 0.0028525, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1969/2200], train loss: 0.0020590, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1970/2200], train loss: 0.0014283, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1971/2200], train loss: 0.0675364, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1972/2200], train loss: 0.0030557, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1973/2200], train loss: 0.0009394, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1974/2200], train loss: 4.2777557, frame_acc: 100.00, time/task: 0m31s
epoch [4/5][1975/2200], train loss: 1.4789416, frame_acc: 75.00, time/task: 0m02s
epoch [4/5][1976/2200], train loss: 0.2252410, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1977/2200], train loss: 0.2608961, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1978/2200], train loss: 0.0056258, frame_acc: 100.00, time/task: 0m11s
epoch [4/5][1979/2200], train loss: 0.0018829, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1980/2200], train loss: 0.0014087, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1981/2200], train loss: 0.6209126, frame_acc: 100.00, time/task: 0m11s
epoch [4/5][1982/2200], train loss: 0.0014143, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1983/2200], train loss: 0.0014936, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1984/2200], train loss: 0.0014091, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1985/2200], train loss: 0.0030217, frame_acc: 100.00, time/task: 0m11s
epoch [4/5][1986/2200], train loss: 0.3090730, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1987/2200], train loss: 0.0118277, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][1988/2200], train loss: 0.0227866, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1989/2200], train loss: 0.0118158, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1990/2200], train loss: 0.0101321, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1991/2200], train loss: 3.8338060, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][1992/2200], train loss: 0.0015664, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][1993/2200], train loss: 0.0523425, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1994/2200], train loss: 0.0023483, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][1995/2200], train loss: 0.0028572, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][1996/2200], train loss: 0.0053297, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][1997/2200], train loss: 0.0060291, frame_acc: 100.00, time/task: 0m15s
epoch [4/5][1998/2200], train loss: 0.0086556, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][1999/2200], train loss: 0.0679059, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2000/2200], train loss: 0.1239295, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2001/2200], train loss: 0.1725108, frame_acc: 100.00, time/task: 0m15s
epoch [4/5][2002/2200], train loss: 0.5573372, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2003/2200], train loss: 1.9623346, frame_acc: 75.00, time/task: 0m04s
epoch [4/5][2004/2200], train loss: 0.0752412, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2005/2200], train loss: 0.5109208, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2006/2200], train loss: 0.0050453, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][2007/2200], train loss: 0.0018800, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2008/2200], train loss: 0.0070103, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2009/2200], train loss: 0.4866376, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2010/2200], train loss: 0.0028649, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2011/2200], train loss: 0.0020088, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2012/2200], train loss: 0.0190650, frame_acc: 100.00, time/task: 0m12s
epoch [4/5][2013/2200], train loss: 0.0193018, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2014/2200], train loss: 0.0016030, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2015/2200], train loss: 0.1626311, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2016/2200], train loss: 0.0277851, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2017/2200], train loss: 0.2590286, frame_acc: 100.00, time/task: 0m11s
epoch [4/5][2018/2200], train loss: 0.0090969, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2019/2200], train loss: 0.0031520, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2020/2200], train loss: 0.0018800, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2021/2200], train loss: 0.0068260, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][2022/2200], train loss: 0.3483013, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2023/2200], train loss: 0.7139450, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2024/2200], train loss: 0.1031767, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2025/2200], train loss: 0.0014120, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2026/2200], train loss: 0.0018564, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2027/2200], train loss: 0.2106150, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2028/2200], train loss: 0.1050749, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2029/2200], train loss: 0.0634525, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][2030/2200], train loss: 0.0034931, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2031/2200], train loss: 0.8726043, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2032/2200], train loss: 0.0014218, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2033/2200], train loss: 0.1693981, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2034/2200], train loss: 0.0044832, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2035/2200], train loss: 0.5844628, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][2036/2200], train loss: 0.0033699, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2037/2200], train loss: 0.2710182, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2038/2200], train loss: 0.1320550, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2039/2200], train loss: 0.0490491, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][2040/2200], train loss: 0.0030070, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2041/2200], train loss: 0.0009403, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2042/2200], train loss: 0.2615733, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2043/2200], train loss: 0.0249550, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2044/2200], train loss: 0.8048620, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][2045/2200], train loss: 0.1127001, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2046/2200], train loss: 0.0045663, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2047/2200], train loss: 0.0019237, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2048/2200], train loss: 0.0673698, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2049/2200], train loss: 0.4979727, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2050/2200], train loss: 0.7498234, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2051/2200], train loss: 0.2588193, frame_acc: 75.00, time/task: 0m01s
epoch [4/5][2052/2200], train loss: 0.6263960, frame_acc: 50.00, time/task: 0m02s
epoch [4/5][2053/2200], train loss: 0.0084286, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2054/2200], train loss: 0.0032536, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][2055/2200], train loss: 0.0014141, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2056/2200], train loss: 0.0163895, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2057/2200], train loss: 0.0023756, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2058/2200], train loss: 0.0014115, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2059/2200], train loss: 0.0843410, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2060/2200], train loss: 0.0090841, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2061/2200], train loss: 0.0522904, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2062/2200], train loss: 0.0046684, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2063/2200], train loss: 0.0015087, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2064/2200], train loss: 1.0006764, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][2065/2200], train loss: 0.5505239, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2066/2200], train loss: 0.0065414, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2067/2200], train loss: 0.0009427, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2068/2200], train loss: 0.0086801, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2069/2200], train loss: 0.0017430, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2070/2200], train loss: 0.0222790, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2071/2200], train loss: 0.0179097, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2072/2200], train loss: 0.0019463, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2073/2200], train loss: 0.0456166, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2074/2200], train loss: 0.0129015, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2075/2200], train loss: 0.0160057, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2076/2200], train loss: 0.0048364, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2077/2200], train loss: 0.0118991, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2078/2200], train loss: 0.0111905, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][2079/2200], train loss: 0.0014115, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2080/2200], train loss: 0.0019083, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2081/2200], train loss: 0.0114606, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2082/2200], train loss: 0.0331339, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2083/2200], train loss: 0.5328194, frame_acc: 75.00, time/task: 0m02s
epoch [4/5][2084/2200], train loss: 0.0014519, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2085/2200], train loss: 0.0028599, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2086/2200], train loss: 0.0020924, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2087/2200], train loss: 0.0009412, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2088/2200], train loss: 0.0697097, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2089/2200], train loss: 0.0039142, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2090/2200], train loss: 0.5996091, frame_acc: 75.00, time/task: 0m05s
epoch [4/5][2091/2200], train loss: 0.0550003, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2092/2200], train loss: 2.3226085, frame_acc: 75.00, time/task: 0m03s
epoch [4/5][2093/2200], train loss: 0.0167120, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][2094/2200], train loss: 2.5263233, frame_acc: 100.00, time/task: 0m07s
epoch [4/5][2095/2200], train loss: 0.0009828, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2096/2200], train loss: 0.3712096, frame_acc: 100.00, time/task: 0m05s
epoch [4/5][2097/2200], train loss: 0.0025965, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2098/2200], train loss: 2.2984667, frame_acc: 25.00, time/task: 0m03s
epoch [4/5][2099/2200], train loss: 0.0463062, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2100/2200], train loss: 0.0018832, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2101/2200], train loss: 0.0997739, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2102/2200], train loss: 0.9868262, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2103/2200], train loss: 4.7929859, frame_acc: 100.00, time/task: 0m09s
epoch [4/5][2104/2200], train loss: 0.2409790, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2105/2200], train loss: 0.0248927, frame_acc: 100.00, time/task: 0m01s
epoch [4/5][2106/2200], train loss: 0.0018832, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2107/2200], train loss: 1.0841146, frame_acc: 100.00, time/task: 0m23s
epoch [4/5][2108/2200], train loss: 0.0031092, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2109/2200], train loss: 0.1049823, frame_acc: 100.00, time/task: 0m04s
epoch [4/5][2110/2200], train loss: 0.1718802, frame_acc: 75.00, time/task: 0m01s
epoch [4/5][2111/2200], train loss: 0.0163061, frame_acc: 100.00, time/task: 0m03s
epoch [4/5][2112/2200], train loss: 0.0811600, frame_acc: 100.00, time/task: 0m06s
epoch [4/5][2113/2200], train loss: 1.1968372, frame_acc: 100.00, time/task: 0m08s
epoch [4/5][2114/2200], train loss: 0.0019179, frame_acc: 100.00, time/task: 0m02s
epoch [4/5][2115/2200], train loss: 0.0398033, frame_acc: 100.00, time/task: 0m12s
